DATAFLOW,MEASURE: Measure,REGION_TYPE: Geography Level,ASGS_2016: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107031143: Warilla,A: Annual,2020,20832,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041144: Balgownie - Fairy Meadow,A: Annual,2020,22733,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041145: Corrimal - Tarrawanna - Bellambi,A: Annual,2020,16000,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041146: Figtree - Keiraville,A: Annual,2020,22763,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041147: Helensburgh,A: Annual,2020,9356,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041148: Thirroul - Austinmer - Coalcliff,A: Annual,2020,12230,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041150: Woonona - Bulli - Russell Vale,A: Annual,2020,21289,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041548: Wollongong - East,A: Annual,2020,16867,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,107041549: Wollongong - West,A: Annual,2020,18342,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108011151: Bulahdelah - Stroud,A: Annual,2020,4761,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108011152: Forster,A: Annual,2020,14732,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108011153: Forster-Tuncurry Region,A: Annual,2020,6585,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108011154: Tuncurry,A: Annual,2020,6352,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108021155: Kempsey,A: Annual,2020,15373,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108021156: Kempsey Region,A: Annual,2020,9205,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108021157: Macksville - Scotts Head,A: Annual,2020,5044,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108021158: Nambucca Heads,A: Annual,2020,6841,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108021159: Nambucca Heads Region,A: Annual,2020,7938,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108021160: South West Rocks,A: Annual,2020,5414,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108031161: Lord Howe Island,A: Annual,2020,403,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108041162: Laurieton - Bonny Hills,A: Annual,2020,18623,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108041163: Port Macquarie - East,A: Annual,2020,29302,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108041164: Port Macquarie - West,A: Annual,2020,20176,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108041165: Port Macquarie Region,A: Annual,2020,5487,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108041166: Wauchope,A: Annual,2020,12281,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108051167: Gloucester,A: Annual,2020,5183,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108051168: Old Bar - Manning Point - Red Head,A: Annual,2020,11649,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108051169: Taree,A: Annual,2020,20909,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108051170: Taree Region,A: Annual,2020,13079,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,108051171: Wingham,A: Annual,2020,5471,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109011172: Albury - East,A: Annual,2020,17311,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109011173: Albury - North,A: Annual,2020,10379,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109011174: Albury - South,A: Annual,2020,10515,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109011175: Albury Region,A: Annual,2020,12233,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109011176: Lavington,A: Annual,2020,15208,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109021177: Hay,A: Annual,2020,2969,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109021178: Wentworth - Buronga,A: Annual,2020,6201,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109021179: Wentworth-Balranald Region,A: Annual,2020,3609,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109031180: Corowa,A: Annual,2020,5439,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109031181: Corowa Region,A: Annual,2020,7129,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109031182: Deniliquin,A: Annual,2020,7608,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109031183: Deniliquin Region,A: Annual,2020,6739,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109031184: Moama,A: Annual,2020,6652,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,109031185: Tocumwal - Finley - Jerilderie,A: Annual,2020,10064,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110011186: Armidale,A: Annual,2020,24460,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110011187: Armidale Region - North,A: Annual,2020,4572,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110011188: Armidale Region - South,A: Annual,2020,6044,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110011189: Walcha,A: Annual,2020,3196,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110021190: Glen Innes,A: Annual,2020,8873,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110021191: Inverell,A: Annual,2020,11865,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110021192: Inverell Region - East,A: Annual,2020,5208,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110021193: Inverell Region - West,A: Annual,2020,6143,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110021194: Tenterfield,A: Annual,2020,6470,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110031195: Moree,A: Annual,2020,8176,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110031196: Moree Region,A: Annual,2020,5435,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110031197: Narrabri,A: Annual,2020,7340,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110031198: Narrabri Region,A: Annual,2020,4781,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041199: Gunnedah,A: Annual,2020,9650,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041200: Gunnedah Region,A: Annual,2020,3968,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041201: Quirindi,A: Annual,2020,7847,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041202: Tamworth - East,A: Annual,2020,21019,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041203: Tamworth - North,A: Annual,2020,16367,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041204: Tamworth - West,A: Annual,2020,5865,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,110041205: Tamworth Region,A: Annual,2020,19033,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011206: Belmont - Bennetts Green,A: Annual,2020,18236,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011207: Belmont South - Blacksmiths,A: Annual,2020,5652,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011208: Charlestown - Dudley,A: Annual,2020,25140,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011209: Glendale - Cardiff - Hillsborough,A: Annual,2020,24112,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011210: Mount Hutton - Windale,A: Annual,2020,9192,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011211: Redhead,A: Annual,2020,3617,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011212: Swansea - Caves Beach,A: Annual,2020,12359,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011213: Valentine - Eleebana,A: Annual,2020,12268,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111011214: Warners Bay - Boolaroo,A: Annual,2020,14046,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021215: Bolton Point - Teralba,A: Annual,2020,8852,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021216: Bonnells Bay - Silverwater,A: Annual,2020,9590,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021217: Edgeworth - Cameron Park,A: Annual,2020,15927,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021218: Morisset - Cooranbong,A: Annual,2020,16581,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021219: Toronto - Awaba,A: Annual,2020,13848,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021220: Wangi Wangi - Rathmines,A: Annual,2020,9180,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111021221: West Wallsend - Barnsley - Killingworth,A: Annual,2020,6888,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031222: Adamstown - Kotara,A: Annual,2020,16123,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031223: Beresfield - Hexham,A: Annual,2020,8416,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031224: Hamilton - Broadmeadow,A: Annual,2020,12499,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031225: Lambton - New Lambton,A: Annual,2020,17167,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031226: Maryland - Fletcher - Minmi,A: Annual,2020,16020,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031227: Mayfield - Warabrook,A: Annual,2020,15505,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031228: Merewether - The Junction,A: Annual,2020,14395,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031229: Newcastle - Cooks Hill,A: Annual,2020,12790,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031230: Newcastle Port - Kooragang,A: Annual,2020,17,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031231: Shortland - Jesmond,A: Annual,2020,13642,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031232: Stockton - Fullerton Cove,A: Annual,2020,8839,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031233: Wallsend - Elermore Vale,A: Annual,2020,20321,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031234: Waratah - North Lambton,A: Annual,2020,12552,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,111031235: Wickham - Carrington - Tighes Hill,A: Annual,2020,8763,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011236: Ballina,A: Annual,2020,18437,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011237: Ballina Region,A: Annual,2020,18030,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011238: Bangalow,A: Annual,2020,6456,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011239: Brunswick Heads - Ocean Shores,A: Annual,2020,9003,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011240: Byron Bay,A: Annual,2020,10890,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011241: Evans Head,A: Annual,2020,5541,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011242: Lennox Head - Skennars Head,A: Annual,2020,8648,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112011243: Mullumbimby,A: Annual,2020,9102,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112021244: Casino,A: Annual,2020,12528,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112021245: Casino Region,A: Annual,2020,7014,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112021246: Goonellabah,A: Annual,2020,13445,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112021247: Kyogle,A: Annual,2020,7236,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112021248: Lismore,A: Annual,2020,15050,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112021249: Lismore Region,A: Annual,2020,15542,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031250: Kingscliff - Fingal Head,A: Annual,2020,15672,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031251: Murwillumbah,A: Annual,2020,9480,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031252: Murwillumbah Region,A: Annual,2020,10053,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031253: Pottsville,A: Annual,2020,14454,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031254: Tweed Heads,A: Annual,2020,20663,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031550: Banora Point,A: Annual,2020,16209,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031551: Terranora - North Tumblegum,A: Annual,2020,3407,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,112031552: Tweed Heads South,A: Annual,2020,8444,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113011256: Griffith (NSW),A: Annual,2020,20571,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113011257: Griffith Region,A: Annual,2020,13160,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113011258: Leeton,A: Annual,2020,10234,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113011259: Narrandera,A: Annual,2020,6048,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113021260: Tumbarumba,A: Annual,2020,3487,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113021261: Tumut,A: Annual,2020,6267,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113021262: Tumut Region,A: Annual,2020,4688,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031263: Cootamundra,A: Annual,2020,7560,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031264: Gundagai,A: Annual,2020,3727,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031265: Junee,A: Annual,2020,6594,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031266: Temora,A: Annual,2020,6926,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031267: Wagga Wagga - East,A: Annual,2020,17110,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031268: Wagga Wagga - North,A: Annual,2020,5338,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031269: Wagga Wagga - South,A: Annual,2020,21844,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031270: Wagga Wagga - West,A: Annual,2020,12595,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,113031271: Wagga Wagga Region,A: Annual,2020,15780,PSNS: Persons
